Using executor HDDTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/jsoup_9_b/',
	m_sourceFolderPath='src/main/java/',
	m_unitTestFolderPath='src/test/java/',
	m_unitTestMethod='org.jsoup.nodes.EntitiesTest#unescape',
	m_expectedResult='org.junit.ComparisonFailure',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=false,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
Formatting code in source folder
Level: 0 :::: fragments: 28
Level: 1 :::: fragments: 173
Level: 2 :::: fragments: 1374
Level: 3 :::: fragments: 3537
Level: 4 :::: fragments: 4756
Level: 5 :::: fragments: 7117
Level: 6 :::: fragments: 2641
Level: 7 :::: fragments: 1788
Level: 8 :::: fragments: 1143
Level: 9 :::: fragments: 758
Level: 10 :::: fragments: 455
Level: 11 :::: fragments: 283
Level: 12 :::: fragments: 168
Level: 13 :::: fragments: 122
Level: 14 :::: fragments: 38
Level: 15 :::: fragments: 21
Level: 16 :::: fragments: 18
Level: 17 :::: fragments: 15
Level: 18 :::: fragments: 13
Level: 19 :::: fragments: 8
Level: 20 :::: fragments: 11
Level: 21 :::: fragments: 45
Level: 22 :::: fragments: 1
Total :::: fragments: 24513 out of 24513 originally
############## RUNNING TEST NR. 0 ##############
############## EXECUTING LVL 0-0 / 22 ##############
:::: FAILED :::: level: 0-0 / 22 :::: size: 28 / 28 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1630 / 4128 :::: Compiler calls: 493368, compilation errors: 491480, runtime errors: 139, failed runs: 1747, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1630 / 4128 :::: Compiler calls: 493368, compilation errors: 491480, runtime errors: 139, failed runs: 1748, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1630 / 4128 :::: Compiler calls: 493373, compilation errors: 491480, runtime errors: 139, failed runs: 1749, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1629 / 4128 :::: Compiler calls: 493877, compilation errors: 491974, runtime errors: 139, failed runs: 1750, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1629 / 4128 :::: Compiler calls: 493878, compilation errors: 491974, runtime errors: 139, failed runs: 1751, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1629 / 4128 :::: Compiler calls: 493879, compilation errors: 491986, runtime errors: 139, failed runs: 1752, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1628 / 4128 :::: Compiler calls: 494389, compilation errors: 492484, runtime errors: 139, failed runs: 1753, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1628 / 4128 :::: Compiler calls: 494390, compilation errors: 492485, runtime errors: 139, failed runs: 1754, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1628 / 4128 :::: Compiler calls: 494392, compilation errors: 492497, runtime errors: 139, failed runs: 1755, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1628 / 4128 :::: Compiler calls: 494392, compilation errors: 492497, runtime errors: 139, failed runs: 1756, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1627 / 4128 :::: Compiler calls: 494907, compilation errors: 492998, runtime errors: 139, failed runs: 1757, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1627 / 4128 :::: Compiler calls: 494910, compilation errors: 493007, runtime errors: 139, failed runs: 1758, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1627 / 4128 :::: Compiler calls: 494910, compilation errors: 493008, runtime errors: 139, failed runs: 1759, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1627 / 4128 :::: Compiler calls: 494910, compilation errors: 493009, runtime errors: 139, failed runs: 1760, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495432, compilation errors: 493519, runtime errors: 139, failed runs: 1761, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495433, compilation errors: 493519, runtime errors: 139, failed runs: 1762, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495433, compilation errors: 493522, runtime errors: 139, failed runs: 1763, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495434, compilation errors: 493523, runtime errors: 139, failed runs: 1764, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495434, compilation errors: 493523, runtime errors: 139, failed runs: 1765, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495434, compilation errors: 493524, runtime errors: 139, failed runs: 1766, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1626 / 4128 :::: Compiler calls: 495434, compilation errors: 493524, runtime errors: 139, failed runs: 1767, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495957, compilation errors: 494035, runtime errors: 139, failed runs: 1768, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495958, compilation errors: 494040, runtime errors: 139, failed runs: 1769, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495958, compilation errors: 494040, runtime errors: 139, failed runs: 1770, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495958, compilation errors: 494041, runtime errors: 139, failed runs: 1771, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495962, compilation errors: 494045, runtime errors: 139, failed runs: 1772, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1625 / 4128 :::: Compiler calls: 495968, compilation errors: 494045, runtime errors: 139, failed runs: 1773, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496478, compilation errors: 494554, runtime errors: 139, failed runs: 1774, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496483, compilation errors: 494562, runtime errors: 139, failed runs: 1775, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496483, compilation errors: 494562, runtime errors: 139, failed runs: 1776, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496483, compilation errors: 494563, runtime errors: 139, failed runs: 1777, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496483, compilation errors: 494563, runtime errors: 139, failed runs: 1778, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496483, compilation errors: 494564, runtime errors: 139, failed runs: 1779, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1624 / 4128 :::: Compiler calls: 496485, compilation errors: 494564, runtime errors: 139, failed runs: 1780, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497005, compilation errors: 495072, runtime errors: 139, failed runs: 1781, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497007, compilation errors: 495076, runtime errors: 139, failed runs: 1782, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497007, compilation errors: 495076, runtime errors: 139, failed runs: 1783, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497007, compilation errors: 495080, runtime errors: 139, failed runs: 1784, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497007, compilation errors: 495080, runtime errors: 139, failed runs: 1785, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1623 / 4128 :::: Compiler calls: 497007, compilation errors: 495080, runtime errors: 139, failed runs: 1786, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1622 / 4128 :::: Compiler calls: 497530, compilation errors: 495591, runtime errors: 139, failed runs: 1787, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1622 / 4128 :::: Compiler calls: 497530, compilation errors: 495593, runtime errors: 139, failed runs: 1788, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1622 / 4128 :::: Compiler calls: 497531, compilation errors: 495594, runtime errors: 139, failed runs: 1789, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1622 / 4128 :::: Compiler calls: 497533, compilation errors: 495602, runtime errors: 139, failed runs: 1790, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1622 / 4128 :::: Compiler calls: 497535, compilation errors: 495602, runtime errors: 139, failed runs: 1791, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498060, compilation errors: 496114, runtime errors: 139, failed runs: 1792, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498060, compilation errors: 496114, runtime errors: 139, failed runs: 1793, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498060, compilation errors: 496116, runtime errors: 139, failed runs: 1794, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498060, compilation errors: 496116, runtime errors: 139, failed runs: 1795, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498061, compilation errors: 496121, runtime errors: 139, failed runs: 1796, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1621 / 4128 :::: Compiler calls: 498061, compilation errors: 496124, runtime errors: 139, failed runs: 1797, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1620 / 4128 :::: Compiler calls: 498585, compilation errors: 496636, runtime errors: 139, failed runs: 1798, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1620 / 4128 :::: Compiler calls: 498589, compilation errors: 496648, runtime errors: 139, failed runs: 1799, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1620 / 4128 :::: Compiler calls: 498589, compilation errors: 496648, runtime errors: 139, failed runs: 1800, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1619 / 4128 :::: Compiler calls: 499114, compilation errors: 497161, runtime errors: 139, failed runs: 1801, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1619 / 4128 :::: Compiler calls: 499117, compilation errors: 497168, runtime errors: 139, failed runs: 1802, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1619 / 4128 :::: Compiler calls: 499117, compilation errors: 497175, runtime errors: 139, failed runs: 1803, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1618 / 4128 :::: Compiler calls: 499642, compilation errors: 497685, runtime errors: 139, failed runs: 1804, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1618 / 4128 :::: Compiler calls: 499644, compilation errors: 497698, runtime errors: 139, failed runs: 1805, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1618 / 4128 :::: Compiler calls: 499655, compilation errors: 497700, runtime errors: 139, failed runs: 1806, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1617 / 4128 :::: Compiler calls: 500169, compilation errors: 498209, runtime errors: 139, failed runs: 1807, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1617 / 4128 :::: Compiler calls: 500172, compilation errors: 498224, runtime errors: 139, failed runs: 1808, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1616 / 4128 :::: Compiler calls: 500709, compilation errors: 498746, runtime errors: 139, failed runs: 1809, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1616 / 4128 :::: Compiler calls: 500709, compilation errors: 498746, runtime errors: 139, failed runs: 1810, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1616 / 4128 :::: Compiler calls: 500710, compilation errors: 498751, runtime errors: 139, failed runs: 1811, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1616 / 4128 :::: Compiler calls: 500710, compilation errors: 498757, runtime errors: 139, failed runs: 1812, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1615 / 4128 :::: Compiler calls: 501259, compilation errors: 499296, runtime errors: 139, failed runs: 1813, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1615 / 4128 :::: Compiler calls: 501264, compilation errors: 499306, runtime errors: 139, failed runs: 1814, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1615 / 4128 :::: Compiler calls: 501264, compilation errors: 499306, runtime errors: 139, failed runs: 1815, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1615 / 4128 :::: Compiler calls: 501264, compilation errors: 499308, runtime errors: 139, failed runs: 1816, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1615 / 4128 :::: Compiler calls: 501270, compilation errors: 499308, runtime errors: 139, failed runs: 1817, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1614 / 4128 :::: Compiler calls: 501792, compilation errors: 499821, runtime errors: 139, failed runs: 1818, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1614 / 4128 :::: Compiler calls: 501794, compilation errors: 499835, runtime errors: 139, failed runs: 1819, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1613 / 4128 :::: Compiler calls: 502342, compilation errors: 500372, runtime errors: 139, failed runs: 1820, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1613 / 4128 :::: Compiler calls: 502342, compilation errors: 500372, runtime errors: 139, failed runs: 1821, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1613 / 4128 :::: Compiler calls: 502347, compilation errors: 500376, runtime errors: 139, failed runs: 1822, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1612 / 4128 :::: Compiler calls: 502916, compilation errors: 500940, runtime errors: 139, failed runs: 1823, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1612 / 4128 :::: Compiler calls: 502916, compilation errors: 500941, runtime errors: 139, failed runs: 1824, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1612 / 4128 :::: Compiler calls: 502918, compilation errors: 500949, runtime errors: 139, failed runs: 1825, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1612 / 4128 :::: Compiler calls: 502918, compilation errors: 500950, runtime errors: 139, failed runs: 1826, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1612 / 4128 :::: Compiler calls: 502918, compilation errors: 500950, runtime errors: 139, failed runs: 1827, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1611 / 4128 :::: Compiler calls: 503464, compilation errors: 501486, runtime errors: 139, failed runs: 1828, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1611 / 4128 :::: Compiler calls: 503469, compilation errors: 501500, runtime errors: 139, failed runs: 1829, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1610 / 4128 :::: Compiler calls: 504033, compilation errors: 502054, runtime errors: 139, failed runs: 1830, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1610 / 4128 :::: Compiler calls: 504039, compilation errors: 502065, runtime errors: 139, failed runs: 1831, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1609 / 4128 :::: Compiler calls: 504616, compilation errors: 502637, runtime errors: 139, failed runs: 1832, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1609 / 4128 :::: Compiler calls: 504624, compilation errors: 502647, runtime errors: 139, failed runs: 1833, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1609 / 4128 :::: Compiler calls: 504624, compilation errors: 502647, runtime errors: 139, failed runs: 1834, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1609 / 4128 :::: Compiler calls: 504624, compilation errors: 502647, runtime errors: 139, failed runs: 1835, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1609 / 4128 :::: Compiler calls: 504624, compilation errors: 502647, runtime errors: 139, failed runs: 1836, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1608 / 4128 :::: Compiler calls: 505222, compilation errors: 503231, runtime errors: 139, failed runs: 1837, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1608 / 4128 :::: Compiler calls: 505222, compilation errors: 503235, runtime errors: 139, failed runs: 1838, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1608 / 4128 :::: Compiler calls: 505223, compilation errors: 503236, runtime errors: 139, failed runs: 1839, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1608 / 4128 :::: Compiler calls: 505223, compilation errors: 503236, runtime errors: 139, failed runs: 1840, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1607 / 4128 :::: Compiler calls: 505811, compilation errors: 503823, runtime errors: 139, failed runs: 1841, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1607 / 4128 :::: Compiler calls: 505819, compilation errors: 503833, runtime errors: 139, failed runs: 1842, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1607 / 4128 :::: Compiler calls: 505819, compilation errors: 503834, runtime errors: 139, failed runs: 1843, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1606 / 4128 :::: Compiler calls: 506406, compilation errors: 504413, runtime errors: 139, failed runs: 1844, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1606 / 4128 :::: Compiler calls: 506414, compilation errors: 504428, runtime errors: 139, failed runs: 1845, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1605 / 4128 :::: Compiler calls: 507007, compilation errors: 505009, runtime errors: 139, failed runs: 1846, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1604 / 4128 :::: Compiler calls: 507616, compilation errors: 505620, runtime errors: 139, failed runs: 1847, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1604 / 4128 :::: Compiler calls: 507621, compilation errors: 505628, runtime errors: 139, failed runs: 1848, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1604 / 4128 :::: Compiler calls: 507622, compilation errors: 505630, runtime errors: 139, failed runs: 1849, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1604 / 4128 :::: Compiler calls: 507622, compilation errors: 505633, runtime errors: 139, failed runs: 1850, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1603 / 4128 :::: Compiler calls: 508228, compilation errors: 506224, runtime errors: 139, failed runs: 1851, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1603 / 4128 :::: Compiler calls: 508230, compilation errors: 506232, runtime errors: 139, failed runs: 1852, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1603 / 4128 :::: Compiler calls: 508230, compilation errors: 506234, runtime errors: 139, failed runs: 1853, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1602 / 4128 :::: Compiler calls: 508832, compilation errors: 506826, runtime errors: 139, failed runs: 1854, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1601 / 4128 :::: Compiler calls: 509457, compilation errors: 507448, runtime errors: 139, failed runs: 1855, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1601 / 4128 :::: Compiler calls: 509458, compilation errors: 507460, runtime errors: 139, failed runs: 1856, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1601 / 4128 :::: Compiler calls: 509458, compilation errors: 507460, runtime errors: 139, failed runs: 1857, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1601 / 4128 :::: Compiler calls: 509458, compilation errors: 507461, runtime errors: 139, failed runs: 1858, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1600 / 4128 :::: Compiler calls: 510066, compilation errors: 508055, runtime errors: 139, failed runs: 1859, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1600 / 4128 :::: Compiler calls: 510069, compilation errors: 508067, runtime errors: 139, failed runs: 1860, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1599 / 4128 :::: Compiler calls: 510695, compilation errors: 508681, runtime errors: 139, failed runs: 1861, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1599 / 4128 :::: Compiler calls: 510697, compilation errors: 508688, runtime errors: 139, failed runs: 1862, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1599 / 4128 :::: Compiler calls: 510697, compilation errors: 508693, runtime errors: 139, failed runs: 1863, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1599 / 4128 :::: Compiler calls: 510715, compilation errors: 508701, runtime errors: 139, failed runs: 1864, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1598 / 4128 :::: Compiler calls: 511324, compilation errors: 509307, runtime errors: 139, failed runs: 1865, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1598 / 4128 :::: Compiler calls: 511326, compilation errors: 509314, runtime errors: 139, failed runs: 1866, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1598 / 4128 :::: Compiler calls: 511326, compilation errors: 509314, runtime errors: 139, failed runs: 1867, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1597 / 4128 :::: Compiler calls: 511954, compilation errors: 509933, runtime errors: 139, failed runs: 1868, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1597 / 4128 :::: Compiler calls: 511955, compilation errors: 509935, runtime errors: 139, failed runs: 1869, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1597 / 4128 :::: Compiler calls: 511956, compilation errors: 509945, runtime errors: 139, failed runs: 1870, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1596 / 4128 :::: Compiler calls: 512583, compilation errors: 510561, runtime errors: 139, failed runs: 1871, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1596 / 4128 :::: Compiler calls: 512587, compilation errors: 510567, runtime errors: 139, failed runs: 1872, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1596 / 4128 :::: Compiler calls: 512587, compilation errors: 510574, runtime errors: 139, failed runs: 1873, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1596 / 4128 :::: Compiler calls: 512602, compilation errors: 510578, runtime errors: 139, failed runs: 1874, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1595 / 4128 :::: Compiler calls: 513237, compilation errors: 511213, runtime errors: 139, failed runs: 1875, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1595 / 4128 :::: Compiler calls: 513240, compilation errors: 511214, runtime errors: 139, failed runs: 1876, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1595 / 4128 :::: Compiler calls: 513243, compilation errors: 511220, runtime errors: 139, failed runs: 1877, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1595 / 4128 :::: Compiler calls: 513243, compilation errors: 511223, runtime errors: 139, failed runs: 1878, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1595 / 4128 :::: Compiler calls: 513243, compilation errors: 511225, runtime errors: 139, failed runs: 1879, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1594 / 4128 :::: Compiler calls: 513878, compilation errors: 511849, runtime errors: 139, failed runs: 1880, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1594 / 4128 :::: Compiler calls: 513884, compilation errors: 511857, runtime errors: 139, failed runs: 1881, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1594 / 4128 :::: Compiler calls: 513884, compilation errors: 511861, runtime errors: 139, failed runs: 1882, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1594 / 4128 :::: Compiler calls: 513887, compilation errors: 511862, runtime errors: 139, failed runs: 1883, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1593 / 4128 :::: Compiler calls: 514519, compilation errors: 512484, runtime errors: 139, failed runs: 1884, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1593 / 4128 :::: Compiler calls: 514522, compilation errors: 512488, runtime errors: 139, failed runs: 1885, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1592 / 4128 :::: Compiler calls: 515149, compilation errors: 513113, runtime errors: 139, failed runs: 1886, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1592 / 4128 :::: Compiler calls: 515163, compilation errors: 513128, runtime errors: 139, failed runs: 1887, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1591 / 4128 :::: Compiler calls: 515791, compilation errors: 513751, runtime errors: 139, failed runs: 1888, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1590 / 4128 :::: Compiler calls: 516661, compilation errors: 514620, runtime errors: 139, failed runs: 1889, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1590 / 4128 :::: Compiler calls: 516661, compilation errors: 514624, runtime errors: 139, failed runs: 1890, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1590 / 4128 :::: Compiler calls: 516662, compilation errors: 514624, runtime errors: 139, failed runs: 1891, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1590 / 4128 :::: Compiler calls: 516663, compilation errors: 514629, runtime errors: 139, failed runs: 1892, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1590 / 4128 :::: Compiler calls: 516663, compilation errors: 514630, runtime errors: 139, failed runs: 1893, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1589 / 4128 :::: Compiler calls: 517536, compilation errors: 515492, runtime errors: 139, failed runs: 1894, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1589 / 4128 :::: Compiler calls: 517541, compilation errors: 515498, runtime errors: 139, failed runs: 1895, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1589 / 4128 :::: Compiler calls: 517541, compilation errors: 515504, runtime errors: 139, failed runs: 1896, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1589 / 4128 :::: Compiler calls: 517547, compilation errors: 515504, runtime errors: 139, failed runs: 1897, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1589 / 4128 :::: Compiler calls: 517549, compilation errors: 515505, runtime errors: 139, failed runs: 1898, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1588 / 4128 :::: Compiler calls: 518414, compilation errors: 516364, runtime errors: 139, failed runs: 1899, ok runs: 0
:::: FAILED :::: level: 0-4 / 22 :::: size: 1588 / 4128 :::: Compiler calls: 518418, compilation errors: 516368, runtime errors: 139, failed runs: 1900, ok runs: 0
